,Issue Date,Location,Violation Code
,10/29/15,Second Street Garage,Parking Permit Vio
,10/30/15,Second Street Garage,Parking Over Line
,11/2/15,Second Street Garage,Parking Over Line
,11/2/15,Second Street Garage,Parking Over Line
,11/2/15,Second Street Garage,Parking Over Line
,11/2/15,Second Street Garage,Parking Over Line
,11/2/15,Second Street Garage,Parking Permit Vio
,11/2/15,Second Street Garage,Parking Permit Vio
,11/2/15,Second Street Garage,Parking Permit Vio
,11/2/15,Second Street Garage,Parking Permit Vio
,11/3/15,Second Street Garage,Parking Permit Vio
,11/3/15,Second Street Garage,Parking Permit Vio
,11/3/15,Second Street Garage,Parking Permit Vio
,11/3/15,Second Street Garage,Parking Permit Vio
,11/3/15,Second Street Garage,Parking Permit Vio
,11/4/15,Second Street Garage,Parking Permit Vio
,11/4/15,Second Street Garage,Parking Permit Vio
,11/4/15,Second Street Garage,Parking Permit Vio
,11/4/15,Second Street Garage,Parking Permit Vio
,11/4/15,Second Street Garage,Parking Permit Vio
,11/6/15,Second Street Garage,Parking Permit Vio
,11/9/15,Second Street Garage,Overtime
,11/9/15,Second Street Garage,Parking Permit Vio
,11/9/15,Second Street Garage,Parking Permit Vio
,11/10/15,Second Street Garage,Parking Over Line
,11/10/15,Second Street Garage,Parking Permit Vio
,11/12/15,Second Street Garage,Parking Permit Vio
,11/13/15,Second Street Garage,Boot Fee - 1QA
,11/13/15,Second Street Garage,Parking Over Line
,11/13/15,Second Street Garage,Parking Over Line
,11/13/15,Second Street Garage,Parking Over Line
,11/16/15,Second Street Garage,Parking Permit Vio
,11/16/15,Second Street Garage,Parking Permit Vio
,11/17/15,Second Street Garage,Parking Over Line
,11/18/15,Second Street Garage,Parking Permit Vio
,11/18/15,Second Street Garage,Parking Permit Vio
,11/18/15,Second Street Garage,Parking Permit Vio
,11/19/15,Second Street Garage,Parking Over Line
,11/19/15,Second Street Garage,Parking Over Line
,11/19/15,Second Street Garage,Parking Permit Vio
,11/19/15,Second Street Garage,Parking Permit Vio
,11/19/15,Second Street Garage,Parking Permit Vio
,11/20/15,Second Street Garage,Park/Improper Area
,11/24/15,Second Street Garage,Parking Permit Vio
,11/24/15,Second Street Garage,Parking Permit Vio
,11/25/15,Second Street Garage,Parking Permit Vio
,11/25/15,Second Street Garage,Parking Permit Vio
,12/1/15,Second Street Garage,Parking Permit Vio
,12/1/15,Second Street Garage,Parking Permit Vio
,12/1/15,Second Street Garage,Parking Permit Vio
,12/1/15,Second Street Garage,Parking Permit Vio
,12/1/15,Second Street Garage,Parking Permit Vio
,12/2/15,Second Street Garage,Park/Improper Area
,12/2/15,Second Street Garage,Parking Over Line
,12/2/15,Second Street Garage,Parking Over Line
,12/3/15,Second Street Garage,Parking Permit Vio
,12/3/15,Second Street Garage,Parking Permit Vio
,12/4/15,Second Street Garage,Parking Over Line
,12/7/15,Second Street Garage,Parking Over Line
,12/7/15,Second Street Garage,Parking Over Line
,12/18/15,Second Street Garage,Parking Over Line
,12/21/15,Second Street Garage,Park/Improper Area
,1/12/16,Second Street Garage,Parking Over Line
,1/14/16,Second Street Garage,Parking Over Line
,1/14/16,Second Street Garage,Parking Over Line
,1/14/16,Second Street Garage,Parking Permit Vio
,1/14/16,Second Street Garage,Parking Permit Vio
,1/14/16,Second Street Garage,Parking Permit Vio
,1/14/16,Second Street Garage,Parking Permit Vio
,1/19/16,Second Street Garage,Park/Improper Area
,1/19/16,Second Street Garage,Parking Over Line
,1/20/16,Second Street Garage,Parking Over Line
,1/20/16,Second Street Garage,Parking Over Line
,1/20/16,Second Street Garage,Parking Permit Vio
,1/21/16,Second Street Garage,Parking Over Line
,1/21/16,Second Street Garage,Parking Permit Vio
,1/21/16,Second Street Garage,Parking Permit Vio
,1/22/16,Second Street Garage,Parking Over Line
,1/22/16,Second Street Garage,Parking Over Line
,1/22/16,Second Street Garage,Parking Permit Vio
,1/22/16,Second Street Garage,Parking Permit Vio
,1/22/16,Second Street Garage,Parking Permit Vio
,1/22/16,Second Street Garage,Parking Permit Vio
,1/25/16,Second Street Garage,Parking Over Line
,1/26/16,Second Street Garage,Parking Permit Vio
,1/27/16,Second Street Garage,Parking Permit Vio
,1/28/16,Second Street Garage,Park/Improper Area
,1/28/16,Second Street Garage,Parking Permit Vio
,1/28/16,Second Street Garage,Parking Permit Vio
,1/28/16,Second Street Garage,Parking Permit Vio
,2/1/16,Second Street Garage,Parking Permit Vio
,2/1/16,Second Street Garage,Parking Permit Vio
,2/1/16,Second Street Garage,Parking Permit Vio
,2/2/16,Second Street Garage,Parking Permit Vio
,2/3/16,Second Street Garage,Parking Over Line
,2/3/16,Second Street Garage,Parking Over Line
,2/3/16,Second Street Garage,Parking Over Line
,2/3/16,Second Street Garage,Parking Over Line
,2/3/16,Second Street Garage,Parking Permit Vio
,2/3/16,Second Street Garage,Parking Permit Vio
,2/4/16,Second Street Garage,Parking Permit Vio
,2/5/16,Second Street Garage,Park/Improper Area
,2/5/16,Second Street Garage,Parking Permit Vio
,2/8/16,Second Street Garage,Parking Over Line
,2/8/16,Second Street Garage,Parking Over Line
,2/8/16,Second Street Garage,Parking Over Line
,2/8/16,Second Street Garage,W/C Space/Access - 1DA
,2/9/16,Second Street Garage,Park/Improper Area
,2/9/16,Second Street Garage,Parking Over Line
,2/9/16,Second Street Garage,Parking Permit Vio
,2/9/16,Second Street Garage,Parking Permit Vio
,2/9/16,Second Street Garage,Parking Permit Vio
,2/9/16,Second Street Garage,Parking Permit Vio
,2/10/16,Second Street Garage,Parking Over Line
,2/10/16,Second Street Garage,Parking Over Line
,2/10/16,Second Street Garage,Parking Over Line
,2/10/16,Second Street Garage,Parking Permit Vio
,2/10/16,Second Street Garage,Parking Permit Vio
,2/11/16,Second Street Garage,Park/Improper Area
,2/11/16,Second Street Garage,Park/Improper Area
,2/11/16,Second Street Garage,Park/Improper Area
,2/11/16,Second Street Garage,Parking Permit Vio
,2/12/16,Second Street Garage,Parking Over Line
,2/12/16,Second Street Garage,Parking Permit Vio
,2/15/16,Second Street Garage,Parking Over Line
,2/15/16,Second Street Garage,Parking Over Line
,2/15/16,Second Street Garage,Parking Over Line
,2/15/16,Second Street Garage,Parking Permit Vio
,2/15/16,Second Street Garage,Parking Permit Vio
,2/15/16,Second Street Garage,Parking Permit Vio
,2/15/16,Second Street Garage,Parking Permit Vio
,2/15/16,Second Street Garage,Parking Permit Vio
,2/16/16,Second Street Garage,Parking Over Line
,2/17/16,Second Street Garage,Parking Permit Vio
,2/17/16,Second Street Garage,Parking Permit Vio
,2/17/16,Second Street Garage,Parking Permit Vio
,2/17/16,Second Street Garage,Parking Permit Vio
,2/17/16,Second Street Garage,Parking Permit Vio
,2/19/16,Second Street Garage,Parking Permit Vio
,2/19/16,Second Street Garage,Parking Permit Vio
,2/23/16,Second Street Garage,Parking Over Line
,2/23/16,Second Street Garage,Parking Permit Vio
,2/24/16,Second Street Garage,Parking Permit Vio
,2/24/16,Second Street Garage,Parking Permit Vio
,2/24/16,Second Street Garage,Parking Permit Vio
,2/24/16,Second Street Garage,Parking Permit Vio
,2/25/16,Second Street Garage,Parking Permit Vio
,2/26/16,Second Street Garage,Parking Permit Vio
,2/29/16,Second Street Garage,Parking Over Line
,2/29/16,Second Street Garage,Parking Permit Vio
,2/29/16,Second Street Garage,Parking Permit Vio
,3/1/16,Second Street Garage,Parking Permit Vio
,3/1/16,Second Street Garage,Parking Permit Vio
,3/2/16,Second Street Garage,Parking Permit Vio
,3/4/16,Second Street Garage,Parking Permit Vio
,3/4/16,Second Street Garage,Parking Permit Vio
,3/4/16,Second Street Garage,Parking Permit Vio
,3/4/16,Second Street Garage,Parking Permit Vio
,3/4/16,Second Street Garage,Parking Permit Vio
,3/4/16,Second Street Garage,Parking Permit Vio
,3/4/16,Second Street Garage,Parking Permit Vio
,3/4/16,Second Street Garage,Parking Permit Vio
,3/7/16,Second Street Garage,Parking Permit Vio
,3/8/16,Second Street Garage,Parking Over Line
,3/8/16,Second Street Garage,Parking Permit Vio
,3/8/16,Second Street Garage,Parking Permit Vio
,3/8/16,Second Street Garage,Parking Permit Vio
,3/9/16,Second Street Garage,Parking Permit Vio
,3/10/16,Second Street Garage,Parking Over Line
,3/11/16,Second Street Garage,Prohibited Parking
,3/16/16,Second Street Garage,Park/Improper Area
,3/16/16,Second Street Garage,Park/Improper Area
,3/22/16,Second Street Garage,Parking Over Line
,3/24/16,Second Street Garage,Parking Over Line
,3/24/16,Second Street Garage,Parking Over Line
,3/24/16,Second Street Garage,Parking Over Line
,3/24/16,Second Street Garage,Parking Over Line
,3/28/16,Second Street Garage,Parking Permit Vio
,3/29/16,Second Street Garage,Park/Improper Area
,3/29/16,Second Street Garage,Parking Permit Vio
,3/29/16,Second Street Garage,Parking Permit Vio
,3/29/16,Second Street Garage,Parking Permit Vio
,3/29/16,Second Street Garage,W/C Space/Access - 1DA
,3/30/16,Second Street Garage,Parking Permit Vio
,3/31/16,Second Street Garage,Parking Permit Vio
,3/31/16,Second Street Garage,Parking Permit Vio
,3/31/16,Second Street Garage,Parking Permit Vio
,3/31/16,Second Street Garage,Parking Permit Vio
,3/31/16,Second Street Garage,Parking Permit Vio
,3/31/16,Second Street Garage,Prohibited Parking
,4/1/16,Second Street Garage,Parking Over Line
,4/1/16,Second Street Garage,Parking Over Line
,4/1/16,Second Street Garage,Parking Over Line
,4/5/16,Second Street Garage,Parking Over Line
,4/5/16,Second Street Garage,Parking Over Line
,4/5/16,Second Street Garage,Parking Over Line
,4/5/16,Second Street Garage,Parking Over Line
,4/5/16,Second Street Garage,Parking Over Line
,4/6/16,Second Street Garage,Parking Over Line
,4/6/16,Second Street Garage,Parking Over Line
,4/6/16,Second Street Garage,Parking Permit Vio
,4/6/16,Second Street Garage,Parking Permit Vio
,4/7/16,Second Street Garage,Parking Over Line
,4/7/16,Second Street Garage,Parking Over Line
,4/7/16,Second Street Garage,Parking Permit Vio
,4/8/16,Second Street Garage,Parking Permit Vio
,4/8/16,Second Street Garage,Parking Permit Vio
,4/8/16,Second Street Garage,Parking Permit Vio
,4/12/16,Second Street Garage,Parking Over Line
,4/12/16,Second Street Garage,Parking Over Line
,4/12/16,Second Street Garage,Parking Permit Vio
,4/13/16,Second Street Garage,Park/Improper Area
,4/13/16,Second Street Garage,Parking Over Line
,4/13/16,Second Street Garage,Parking Over Line
,4/13/16,Second Street Garage,Parking Permit Vio
,4/13/16,Second Street Garage,Parking Permit Vio
,4/14/16,Second Street Garage,Parking Permit Vio
,4/14/16,Second Street Garage,Parking Permit Vio
,4/15/16,Second Street Garage,Parking Permit Vio
,4/19/16,Second Street Garage,Parking Permit Vio
,4/20/16,Second Street Garage,Parking Over Line
,4/20/16,Second Street Garage,Parking Permit Vio
,4/22/16,Second Street Garage,Parking Over Line
,4/22/16,Second Street Garage,Parking Permit Vio
,4/22/16,Second Street Garage,Parking Permit Vio
,4/22/16,Second Street Garage,Parking Permit Vio
,4/22/16,Second Street Garage,Parking Permit Vio
,4/22/16,Second Street Garage,Parking Permit Vio
,4/22/16,Second Street Garage,Parking Permit Vio
,4/22/16,Second Street Garage,Parking Permit Vio
,4/25/16,Second Street Garage,Parking Over Line
,4/25/16,Second Street Garage,Parking Over Line
,4/25/16,Second Street Garage,Parking Permit Vio
,4/26/16,Second Street Garage,Parking Permit Vio
,4/27/16,Second Street Garage,Parking Over Line
,4/27/16,Second Street Garage,Parking Over Line
,4/27/16,Second Street Garage,Parking Over Line
,4/27/16,Second Street Garage,Parking Over Line
,4/27/16,Second Street Garage,Parking Over Line
,4/27/16,Second Street Garage,Parking Over Line
,4/27/16,Second Street Garage,Parking Permit Vio
,4/27/16,Second Street Garage,Parking Permit Vio
,4/27/16,Second Street Garage,Parking Permit Vio
,4/27/16,Second Street Garage,Parking Permit Vio
,4/27/16,Second Street Garage,Parking Permit Vio
,4/28/16,Second Street Garage,Boot Fee - 1QA
,4/28/16,Second Street Garage,Park/Improper Area
,4/28/16,Second Street Garage,Parking Permit Vio
,4/28/16,Second Street Garage,Parking Permit Vio
,4/28/16,Second Street Garage,Parking Permit Vio
,4/28/16,Second Street Garage,Parking Permit Vio
,4/28/16,Second Street Garage,Parking Permit Vio
,4/28/16,Second Street Garage,Parking Permit Vio
,4/28/16,Second Street Garage,Parking Permit Vio
,5/2/16,Second Street Garage,Parking Over Line
,5/3/16,Second Street Garage,Parking Over Line
,5/4/16,Second Street Garage,Park/Improper Area
,5/4/16,Second Street Garage,Parking Over Line
,5/4/16,Second Street Garage,Parking Over Line
,5/4/16,Second Street Garage,Parking Over Line
,5/4/16,Second Street Garage,Parking Over Line
,5/4/16,Second Street Garage,Parking Over Line
,5/4/16,Second Street Garage,Parking Over Line
,5/4/16,Second Street Garage,Parking Over Line
,5/6/16,Second Street Garage,Parking Over Line
,5/16/16,Second Street Garage,Park/Improper Area
,5/17/16,Second Street Garage,Park/Improper Area
,5/18/16,Second Street Garage,Parking Over Line
,5/19/16,Second Street Garage,Parking Over Line
,5/20/16,Second Street Garage,Parking Over Line
,5/20/16,Second Street Garage,Parking Over Line
,5/23/16,Second Street Garage,Parking Over Line
,5/27/16,Second Street Garage,Parking Over Line
,8/4/15,Shantz,Overtime
,8/6/15,Shantz,Overtime
,8/10/15,Shantz,Overtime
,11/2/15,Shantz,Prohibited Parking
,12/1/15,Shantz,Overtime
,12/3/15,Shantz,Overtime
,12/4/15,Shantz,Overtime
,3/14/16,Shantz,Overtime
,4/6/16,Shantz,Overtime
,4/8/16,Shantz,Overtime
,4/13/16,Shantz,Overtime
,4/25/16,Shantz,Overtime
,8/4/15,Sixth Street Garage,Parking Over Line
,8/5/15,Sixth Street Garage,Parking Over Line
,8/5/15,Sixth Street Garage,Parking Over Line
,8/14/15,Sixth Street Garage,Overtime
,8/14/15,Sixth Street Garage,Overtime
,8/17/15,Sixth Street Garage,Overtime
,8/17/15,Sixth Street Garage,Park/Improper Area
,8/17/15,Sixth Street Garage,Parking Over Line
,8/18/15,Sixth Street Garage,Overtime
,8/20/15,Sixth Street Garage,Overtime
,8/21/15,Sixth Street Garage,Park/Improper Area
,8/21/15,Sixth Street Garage,Park/Improper Area
,8/24/15,Sixth Street Garage,Parking Over Line
,8/24/15,Sixth Street Garage,Parking Over Line
,8/24/15,Sixth Street Garage,Parking Over Line
,8/24/15,Sixth Street Garage,Parking Over Line
,8/25/15,Sixth Street Garage,Parking Permit Vio
,8/25/15,Sixth Street Garage,Parking Permit Vio
,8/26/15,Sixth Street Garage,Park/Improper Area
,8/26/15,Sixth Street Garage,Parking Over Line
,8/26/15,Sixth Street Garage,Parking Over Line
,8/26/15,Sixth Street Garage,Prohibited Parking
,8/31/15,Sixth Street Garage,Parking Over Line
,8/31/15,Sixth Street Garage,Parking Permit Vio
,8/31/15,Sixth Street Garage,Parking Permit Vio
,8/31/15,Sixth Street Garage,Parking Permit Vio
,9/1/15,Sixth Street Garage,Overtime
,9/1/15,Sixth Street Garage,Parking Over Line
,9/1/15,Sixth Street Garage,Parking Over Line
,9/1/15,Sixth Street Garage,Parking Permit Vio
,9/4/15,Sixth Street Garage,Parking Over Line
,9/4/15,Sixth Street Garage,Parking Over Line
,9/8/15,Sixth Street Garage,Parking Over Line
,9/8/15,Sixth Street Garage,Parking Over Line
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/9/15,Sixth Street Garage,Parking Permit Vio
,9/10/15,Sixth Street Garage,Parking Over Line
,9/10/15,Sixth Street Garage,Parking Permit Vio
,9/15/15,Sixth Street Garage,Parking Over Line
,9/18/15,Sixth Street Garage,Parking Over Line
,9/21/15,Sixth Street Garage,Parking Over Line
,9/21/15,Sixth Street Garage,Parking Over Line
,9/21/15,Sixth Street Garage,Parking Over Line
,9/23/15,Sixth Street Garage,Park/Improper Area
,9/24/15,Sixth Street Garage,Parking Over Line
,9/24/15,Sixth Street Garage,Parking Over Line
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Parking Permit Vio
,9/24/15,Sixth Street Garage,Prohibited Parking
,9/25/15,Sixth Street Garage,Parking Over Line
,9/25/15,Sixth Street Garage,Parking Over Line
,9/28/15,Sixth Street Garage,Parking Over Line
,9/30/15,Sixth Street Garage,Parking Over Line
,10/1/15,Sixth Street Garage,Parking Over Line
,10/7/15,Sixth Street Garage,Parking Over Line
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/8/15,Sixth Street Garage,Parking Permit Vio
,10/12/15,Sixth Street Garage,Parking Over Line
,10/20/15,Sixth Street Garage,Parking Over Line
,10/22/15,Sixth Street Garage,Parking Permit Vio
,10/22/15,Sixth Street Garage,Parking Permit Vio
,10/22/15,Sixth Street Garage,Parking Permit Vio
,10/22/15,Sixth Street Garage,Parking Permit Vio
,10/22/15,Sixth Street Garage,Parking Permit Vio
,10/22/15,Sixth Street Garage,Parking Permit Vio
,10/22/15,Sixth Street Garage,Parking Permit Vio
,10/22/15,Sixth Street Garage,Parking Permit Vio
,10/22/15,Sixth Street Garage,Parking Permit Vio
,10/22/15,Sixth Street Garage,Parking Permit Vio
,10/22/15,Sixth Street Garage,Parking Permit Vio
,10/28/15,Sixth Street Garage,Parking Over Line
,11/2/15,Sixth Street Garage,Parking Over Line
,11/2/15,Sixth Street Garage,Parking Over Line
,11/3/15,Sixth Street Garage,Parking Over Line
,11/3/15,Sixth Street Garage,Parking Over Line
,11/4/15,Sixth Street Garage,Parking Over Line
